species,lon,lat,countryCode,year,basisOfRecord,individualCount,institutionCode,datasetName,gbifID
NA,11.829103,0.857589,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895509325
Penianthus longifolius,11.853833,0.861786,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895509352
Carpolobia alba,11.852252,0.86112,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895509382
NA,11.85082,0.8672,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895509383
NA,11.853833,0.861786,GAB,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5895509384
NA,11.85266,0.86268,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895509434
NA,11.822974,0.856301,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895509486
NA,11.85401,0.861694,GAB,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5895509514
NA,11.85207,0.86355,GAB,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5895509515
Geonoma orbignyana,-67.575278,-16.398611,BOL,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895509551
NA,11.825867,0.853864,GAB,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5895509711
NA,11.854719,0.859775,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895509793
Lindackeria dentata,11.821507,0.864576,GAB,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5895509870
NA,11.826829,0.851674,GAB,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5895509871
Ocotea micrantha,-67.4975,-16.340383,BOL,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5895509900
Neoguarea glomerulata,11.852648,0.861222,GAB,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5895510043
Euclinia longiflora,11.85207,0.86355,GAB,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5895510067
NA,11.851162,0.868401,GAB,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5895510246
NA,11.821507,0.864576,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895510390
NA,11.831086,0.848537,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895510561
Mostuea brunonis,11.852648,0.861222,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895510793
NA,11.852648,0.861222,GAB,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5895510933
NA,11.851117,0.868429,GAB,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5895511012
NA,11.831073,0.84851,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895511221
Baphiopsis parviflora,11.85401,0.861694,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895511400
NA,11.854377,0.861395,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895511606
NA,11.854076,0.861515,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895511666
Dichapetalum bellum,11.85401,0.861694,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895511775
NA,11.851586,0.871078,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895511908
NA,11.854667,0.861378,GAB,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5895511930
NA,11.821787,0.862985,GAB,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5895512119
NA,11.823654,0.855552,GAB,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5895512148
Dichostemma glaucescens,11.852942,0.861459,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895512365
NA,11.854769,0.861459,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895512366
Crotonogyne gabunensis,11.852648,0.861222,GAB,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5895512392
NA,11.853504,0.873149,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895512487
NA,11.853623,0.873345,GAB,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5895512735
NA,11.829207,0.857485,GAB,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5895512906
NA,11.852226,0.863894,GAB,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5895513042
NA,11.822583,0.859401,GAB,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5895513043
Noronhia mannii,11.831073,0.84851,GAB,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5895513178
Pleiocarpa bicarpellata,11.826043,0.866575,GAB,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5895513207
Calyptrochilum emarginatum,11.829103,0.857589,GAB,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5895513236
NA,11.823677,0.855673,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895513310
NA,11.825342,0.855033,GAB,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5895513725
Salacia diplasia,11.82288,0.85831,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895513772
NA,11.822778,0.858429,GAB,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5895513879
Pauridiantha mayumbensis,11.852252,0.86112,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895513900
Neoguarea glomerulata,11.823677,0.855673,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895513948
Selaginella versicolor,11.821507,0.864576,GAB,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5895513993
Jollydora duparquetiana,11.853504,0.873149,GAB,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5895514056
NA,11.852217,0.863748,GAB,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5895514102
Dichapetalum choristilum,11.822778,0.858429,GAB,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5895514208
Antidesma vogelianum,11.855091,0.861383,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895514326
NA,11.85148,0.87057,GAB,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5895514354
Selaginella trisulcata,-67.502317,-16.350717,BOL,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5895514391
Drypetes stipularis,11.851162,0.868401,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895514416
NA,11.855091,0.861383,GAB,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5895514503
Vachellia vernicosa,-103.163426,29.691715,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831904849
Glyphaea brevis,-8.396623,7.696203,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831906630
Globimetula assiana,-8.380195,7.677397,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831906703
NA,-8.467973,7.682003,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831906737
Drypetes inaequalis,-8.385453,7.678109,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831906756
Afrotrilepis pilosa,-8.397855,7.694457,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831906802
Bulbostylis abortiva,-8.429191,7.704077,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831906879
Rinorea dentata,-8.385415,7.677743,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831906942
Baccharoides guineensis,-8.4081,7.698178,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831908581
Donella perrieri,49.968889,-13.601389,MDG,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5831910913
Ruellia parryi,-104.330043,29.77948,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831910976
Holarrhena floribunda,-8.432508,7.703005,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831915390
Cycnium adonense,-8.634476,8.207891,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5831915416
Drypetes inaequalis,-8.429601,7.69352,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831915507
Euclinia longiflora,-8.63461,8.15846,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5831915511
Aframomum cereum,-8.64018,8.204605,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5831915554
NA,-90.427778,38.556944,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831915558
NA,-90.418611,38.558056,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831915628
Momordica cabrae,-8.64018,8.204605,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831915688
NA,-8.379146,7.675745,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831915750
Psychotria calva,-8.384409,7.678108,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831915809
Trichilia prieuriana,-8.66289,8.24532,GIN,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5831915819
NA,-8.636974,8.213354,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831915820
Stomatanthes africanus,-8.380503,7.676702,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831915991
NA,-8.640296,8.20478,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831915996
Bulbostylis coleotricha,-8.432508,7.703005,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831916036
Campylospermum reticulatum,-8.468437,7.682282,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831916037
Callichilia subsessilis,-8.63501,8.15833,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5831916042
Raphionacme brownii,-8.402997,7.695385,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831916099
Deinbollia pinnata,-8.58923,8.18392,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5831916104
Trifolium carolinianum,-94.523875,37.028226,USA,2025,PRESERVED_SPECIMEN,9,MO,Tropicos,5831919645
Striga aequinoctialis,-8.385322,7.680863,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831922463
Euclinia longiflora,-8.58939,8.18625,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831925197
Steinchisma laxum,-8.385415,7.677743,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831925244
NA,-90.432778,38.547222,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831925253
NA,-8.38425,7.676173,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831927337
Asplenium mannii,-8.385453,7.678109,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831927422
Baccharoides guineensis,-8.470013,7.671787,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831927529
Xysmalobium samoritourei,-8.399383,7.69386,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831927585
Ceropegia deightonii,-8.380831,7.676124,GIN,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831927633
Olea capensis,49.985556,-13.601667,MDG,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5831933695
Epixiphium wislizeni,-102.919346,29.633582,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831933758
Bridelia grandis,-8.383508,7.683053,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831938452
Olax gambecola,-8.482676,7.668456,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831938979
Striga aequinoctialis,-8.432766,7.706548,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831939046
NA,-8.383508,7.683053,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831939064
Polygala baikiei,-8.470013,7.671787,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831939205
Peperomia vulcanica,-8.389286,7.690734,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831939217
Polygala lecardii,-8.470417,7.671972,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831940868
NA,-8.396383,7.696562,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831940872
Psychotria peduncularis,-8.404268,7.692025,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831940961
Disperis togoensis,-8.379146,7.675745,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831941020
NA,-8.430942,7.706658,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831941081
Jasminum pauciflorum,-8.397035,7.698307,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831941117
Landolphia owariensis,-8.431947,7.703613,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831941119
Deinbollia pinnata,-8.58933,8.18625,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831941124
NA,-8.63501,8.15779,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5831941155
Spermacoce latifolia,-8.431947,7.703613,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831941232
Microdesmis keayana,-8.644996,8.17038,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831941234
NA,-8.482812,7.669262,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831941268
Rytigynia umbellulata,-8.65804,8.2456,GIN,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5831941272
Crataegus ouachitensis,-92.9197,34.432875,USA,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831943912
Trichilia prieuriana,-8.431014,7.708522,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831944099
NA,49.97,-13.601667,MDG,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5831944318
Boltonia asteroides,-93.908508,37.103749,USA,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831944342
Oxyanthus pallidus,-8.429295,7.693368,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831945806
Gladiolus unguiculatus,-8.380186,7.676022,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831945884
Polygala baikiei,-8.429191,7.704077,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831945887
Euclinia longiflora,-8.63532,8.15939,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5831945891
NA,-8.397855,7.694457,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831945969
Bridelia ferruginea,-8.432508,7.703005,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831946061
Napoleonaea vogelii,-8.644996,8.17038,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831946065
Bulbostylis filamentosa,-8.379232,7.675318,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831946143
Cola angustifolia,-8.396623,7.696203,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5831946144
Corymborkis corymbis,-8.644996,8.17038,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831946151
Acleisanthes parvifolia,-103.578133,29.635001,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831954141
Laphamia aglossa,-102.915629,29.636307,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831956512
NA,-8.380648,7.676155,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5831958339
Cyperus karlschumannii,-8.38107,7.66141,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831958342
Nerisyrenia camporum,-102.895618,31.472273,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831959219
Bulbostylis congolensis,-8.402744,7.689781,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831961319
Sherbournia calycina,-8.58953,8.18612,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5831961322
Tricalysia okelensis,-8.469122,7.6833,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831961396
Memecylon afzelii,-8.641621,8.208585,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5831961425
Dicellandra barteri,-8.396603,7.696333,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5831961461
Monodora tenuifolia,-8.655824,8.246169,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831961466
NA,-8.432508,7.703005,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831961513
NA,-8.468589,7.673572,GIN,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5831961574
Rhytachne rottboellioides,-8.431947,7.703613,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831961577
Helichrysum globosum,-8.380648,7.676155,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831961644
Antidesma venosum,-8.405667,7.690532,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831961703
Magnistipula zenkeri,-8.641303,8.241906,GIN,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5831961707
Zanthoxylum rubescens,-8.58953,8.18612,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831961743
NA,-8.484715,7.668275,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831961757
NA,-8.384447,7.675965,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831961759
Striga hermonthica,-8.379066,7.677081,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831961795
Antidesma venosum,-8.432508,7.703005,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831965448
Psorospermum febrifugum,-8.430332,7.704044,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831965532
Gaertnera monticola,-8.66279,8.24534,GIN,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5831965536
NA,-8.66289,8.24532,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831965553
Oxyanthus formosus,-8.411652,7.703105,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831965615
Paullinia pinnata,-8.58933,8.18625,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831965622
Morinda lucida,-8.430332,7.704044,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831971318
Psychotria albicaulis,-8.384409,7.678108,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831971411
Amsonia longiflora,-103.613845,29.569736,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831972876
Rinorea oblongifolia,-8.4081,7.698178,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831973004
Coffea ebracteolata,-8.396623,7.696203,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831977316
NA,-8.58877,8.18577,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5831977322
Psorospermum guineense,-8.432508,7.703005,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831977352
Oldenlandia affinis,-8.430942,7.706658,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831977395
Crataegus ouachitensis,-93.160911,34.575053,USA,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5831981134
Bouteloua trifida,-102.911809,29.607369,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831983834
NA,-8.384597,7.678893,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5831987066
Mimosa turneri,-102.908595,29.581887,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5831991065
Stephanostegia capuronii,49.984444,-13.601667,MDG,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5831991324
Marantochloa purpurea,-8.58923,8.18392,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5831997563
Corydalis micrantha,-94.523856,37.027545,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5832003045
NA,-8.413717,7.70476,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832004129
Vangueriella discolor,-8.383676,7.676099,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5832004130
Palisota hirsuta,-8.58829,8.18564,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5832004132
Striga aequinoctialis,-8.399978,7.692873,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832004173
Bolbitis auriculata,-8.384422,7.67811,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832004211
Psychotria calceata,-8.383676,7.676099,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832004212
Bulbostylis abortiva,-8.431014,7.708522,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832004229
Harrisonia abyssinica,-8.431947,7.703613,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832004255
Aeranthes antennophora,48.579445,-19.165,MDG,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5832004298
Cochlospermum planchonii,-8.483794,7.668027,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5832004299
Acleisanthes longiflora,-101.672653,30.677725,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5832005871
NA,49.981667,-13.596111,MDG,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5832018169
Xylorhiza wrightii,-103.613941,29.569675,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5832018339
Globimetula assiana,-8.390503,7.69266,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832018963
Memecylon afzelii,-8.383496,7.676598,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832019012
Rauvolfia vomitoria,-8.655824,8.246169,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832019015
Zanthoxylum rubescens,-8.384409,7.678108,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832019051
Cynanchum africanum,-8.509146,7.62735,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5832019052
Rinorea ilicifolia,-8.63501,8.15779,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5832019161
NA,-8.47578,7.672291,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5832019194
Crassocephalum crepidioides,-8.430942,7.706658,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5832019198
Oxyanthus pallidus,-8.379146,7.675745,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5832019199
Trichilia prieuriana,-8.396367,7.69664,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832019265
Rinorea ilicifolia,-8.64476,8.17003,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5832019268
Tarenna hutchinsonii,-8.396592,7.696332,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832020327
Ficus trichopoda,-8.432508,7.703005,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832020387
Culcasia mannii,-8.64526,8.16993,GIN,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5832020391
Sarcophrynium brachystachyum,-8.63437,8.15728,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5832020414
Ochna schweinfurthiana,-8.383496,7.676598,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5832020485
Oxyanthus formosus,-8.63437,8.15728,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832020488
Hymenodictyon floribundum,-8.379402,7.675852,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832020525
Vangueriella discolor,-8.396603,7.696386,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5832020608
NA,-8.64526,8.16993,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5832020613
Cyperus karlschumannii,-8.380186,7.676022,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5832020644
Palisota hirsuta,-8.63494,8.15789,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5832020726
NA,-8.634553,8.21104,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5832020727
Rothmannia longiflora,-8.58829,8.18564,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5832020767
NA,-8.429695,7.693717,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5832020839
NA,-8.777288,7.660781,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832020842
Crinum jagus,-8.58829,8.18564,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5832020843
Spermacoce verticillata,-8.636974,8.213354,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5832020844
Commelina africana,-8.431947,7.703613,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832020911
Euclinia longiflora,-8.63501,8.15833,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5832020914
Psychotria albicaulis,-8.385461,7.678035,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832021108
Euphorbia jejuna,-103.575879,29.763867,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5832024244
Leptaspis zeylanica,-8.388605,7.699842,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832032766
Sisyrinchium campestre,-94.149658,37.039875,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5832036780
Gundlachia triantha,-103.629285,29.31372,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5832036815
Antennaria neglecta,-94.602398,37.310494,USA,2025,PRESERVED_SPECIMEN,1,MO,Tropicos,5832037000
Allophylus africanus,-8.426712,7.687963,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5832038302
Glyphaea brevis,-8.404287,7.692063,GIN,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5832038303
Bulbostylis coleotricha,-8.432766,7.706548,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832038381
NA,-8.65547,8.24247,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5832038386
Drypetes inaequalis,-8.3859,7.678161,GIN,2025,PRESERVED_SPECIMEN,3,MO,Tropicos,5832038404
Dichapetalum pallidum,-8.639592,8.205804,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832038445
Rinorea welwitschii,-8.468437,7.682282,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5832038528
Salacighia linderi,-8.42681,7.69241,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5832038690
Psychotria peduncularis,-8.468437,7.682282,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5832038692
Psorospermum febrifugum,-8.38037,7.677073,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832038695
Uvariopsis guineensis,-8.641203,8.211967,GIN,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5832038761
NA,49.990278000000004,-13.6025,MDG,2025,PRESERVED_SPECIMEN,5,MO,Tropicos,5832044826
Dichapetalum choristilum,-8.383496,7.676598,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832049328
Leea guineensis,-8.468589,7.673572,GIN,2025,PRESERVED_SPECIMEN,7,MO,Tropicos,5832049469
Dracaena surculosa,-8.64481,8.17047,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5832049474
Emilia lisowskiana,-8.380186,7.676022,GIN,2025,PRESERVED_SPECIMEN,4,MO,Tropicos,5832049579
NA,-8.383978,7.676172,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5832049584
NA,-8.396517,7.696528,GIN,2025,PRESERVED_SPECIMEN,2,MO,Tropicos,5832049630
Rhytachne rottboellioides,-8.430942,7.706658,GIN,2025,PRESERVED_SPECIMEN,6,MO,Tropicos,5832049631
